id,key,proc_summary,target_Security,target_Performance
12741647,AMBARI-7324,  spring use ambari vulner known secur issu spring use ambari vulner known secur issu,1,0
12741649,AMBARI-7325,  ambari server run unprivileg user default ambari server run unprivileg user default,1,0
12741650,AMBARI-7326,  ambari server setup disabl selinux ambari server setup disabl selinux,1,0
12742000,TEZ-1589,  ContainerReporter request getTask frequent caus pressur side contain report request get task frequent caus pressur side,0,1
12742109,HIVE-8158,  optim writeValue setValue VectorExpressionWriterFactory VectorReduceSinkOperator codepath optim write valu set valu vector express writer factori vector reduc sink oper codepath,0,1
12742137,XGC-93,  call DeflaterOutputStream write byte byte byte caus block thread multi session environ call deflat output stream write byte byte byte caus block thread multi session environ,0,1
12742142,CASSANDRA-7954,  skip paxo CAS RF skip paxo CAS RF,0,1
12742154,MESOS-1805,  chang const pass valu const refer stout chang const pass valu const refer stout,0,1
12742186,LUCENE-5959,  optim memori manag automaton builder finish optim memori manag automaton builder finish,0,1
12742189,LUCENE-5960,  avoid grow set AnalyzingSuggester topoSortStates automaton avoid grow set analyz suggest topo sort state automaton,0,1
12742249,TS-3082,  ATS not bind session SNI name ATS not bind session SNI name,1,0
12742268,HIVE-8163,  dynam partit prune map oper gener partit filter not vector dynam partit prune map oper gener partit filter not vector,0,1
12742306,HIVE-8168,  dynam partit enabl fact tabl select not taken account gener physic plan use CBO cardin use physic plan gener dynam partit enabl fact tabl select not taken account gener physic plan use CBO cardin use physic plan gener,0,1
12742379,OAK-2106,  optim read secondari optim read secondari,0,1
12742396,POOL-277,  monitor content BaseGenericObjectPool monitor content base gener object pool,0,1
12742435,CXF-6009,  monitor content org apach cxf transport http header monitor content org apach cxf transport http header,0,0
12742454,FLINK-1100,  optim oportun miss optim oportun miss,0,1
12742520,TEZ-1593,  refactor PipelinedSorter remov MMAP base ByteBuffer refer refactor pipelin sorter remov MMAP base byte buffer refer,0,1
12742569,TEZ-1596,  secur shuffl util extrem expens fast queri secur shuffl util extrem expens fast queri,0,1
12742654,HIVE-8188,  ExprNodeGenericFuncEvaluator _evaluate load class annot tight loop expr node gener func evalu _evaluate load class annot tight loop,0,1
12742692,LUCENE-5963,  improv AnalyzingSuggester replaceSep improv analyz suggest replac sep,0,1
12742765,FALCON-748,  falcon throw full head error messag kerbero enabl AD falcon throw full head error messag kerbero enabl AD,1,0
12742866,HIVE-8196,  join partit column fetch column stat enabl result small CE neg affect queri perform join partit column fetch column stat enabl result small CE neg affect queri perform,0,1
12743273,STORM-502,  storm nativ worker launcher test fail storm nativ worker launcher test fail,1,0
12743278,HDFS-7122,  use ThreadLocal result poor block placement use thread local result poor block placement,0,1
12743294,STRATOS-812,  longet test issu VMs spawn strato threw OutOfMemoryError longet test issu Ms spawn strato threw memori error,0,1
12743448,YARN-2586,  window secur contain executor use elev file system oper cleanup contain window secur contain executor use elev file system oper cleanup contain,1,0
12743470,YARN-2587,  window secur contain executor classpath job classpath jar referenc NM nmPrivate file window secur contain executor classpath job classpath jar referenc NM nm privat file,1,0
12743540,STORM-505,  debug log messag logview caus except debug log messag logview caus except,1,0
12743572,YARN-2590,  window secur contain executor containerLaunch environ not get transfer contain process window secur contain executor contain launch environ not get transfer contain process,1,0
12744007,HADOOP-11137,  put guard rail around pid log file handl put guard rail around pid log file handl,1,0
12744509,POOL-278,  allow user provid effici statist implement allow user provid effici statist implement,0,1
12744771,PROTON-703,  inlin perform improv inlin perform improv,0,1
12744784,MESOS-1840,  libprocess perform libprocess perform,0,1
12744797,MESOS-1842,  creat benchmark creat benchmark,0,1
12745062,HIVE-8313,  optim evalu ExprNodeConstantEvaluator ExprNodeNullEvaluator optim evalu expr node constant evalu expr node null evalu,0,1
12745323,HBASE-12142,  truncat command not preserv ACLs tabl truncat command not preserv AC Ls tabl,1,0
12745346,SENTRY-486,  add databas password obfusc support sentri site xml add databas password obfusc support sentri site xml,1,0
12745672,THRIFT-2766,  implement asynchron transport netti implement asynchron transport netti,0,1
12746163,LOG4J2-869,  monitor content org apach log log core util loader monitor content org apach log log core util loader,0,1
12746369,CASSANDRA-8068,  allow creat authent awar client connect allow creat authent awar client connect,1,0
12746475,CASSANDRA-8075,  make netti pipelin fulli async make netti pipelin fulli async,0,1
12746903,HBASE-12210,  avoid KeyValue prefix tree avoid key valu prefix tree,0,1
12747331,ABDERA-400,  AtomDate get TimeZone instanc everi time atom date get time zone instanc everi time,0,1
12747418,AMQ-5388,  user role grant full privileg jetti xml user role grant full privileg jetti xml,1,0
12747433,HBASE-12231,  REST gateway authent independ hadoop HBase secur configur REST gateway authent independ hadoop base secur configur,1,0
12747546,IO-456,  TailerListenerAdapter handleEnd method tailer listen adapt handl end method,0,1
12747693,CB-7770,  block list url block list url,1,0
12748044,YARN-2687,  WindowsSecureContainerExecutor hadoopwinutilsvc difficult troubleshoot window secur contain executor hadoopwinutilsvc difficult troubleshoot,1,0
12748133,MESOS-1923,  add basic auth secur meso master web port web rest api add basic auth secur meso master web port web rest api,1,0
12748417,COLLECTIONS-534,  perform bug CollectionBag retainAll perform bug collect bag retain,0,0
12748495,KAFKA-1710,  new java produc potenti deadlock produc deadlock messag sent singl partit new java produc potenti deadlock produc deadlock messag sent singl partit,0,1
12749022,FALCON-819,  submiss cluster registri interfac fail secur setup submiss cluster registri interfac fail secur setup,1,0
12749178,FOP-2418,  incorrect label APACHERTF format list iem bodi contain nest fo block incorrect label APACHERTF format list iem bodi contain nest fo block,0,1
12749224,DIRMINA-990,  control flow except path AbstractIoBuffer control flow except path abstract Io buffer,0,1
12749229,DIRMINA-991,  possibl faster deseri AbstractIoBuffer object deseri possibl faster deseri abstract Io buffer object deseri,0,1
12749878,FLUME-2517,  perform issu SimpleDateFormat constructor take HDFSEventSink process perform issu simpl date format constructor take HDFS event sink process,0,1
12750268,HADOOP-11223,  offer read conf altern new configur offer read conf altern new configur,0,1
12750373,HADOOP-11228,  winutil task unsecur path not call AddNodeManagerAndUserACEsToObject winutil task unsecur path not call add node manag user AC Es object,1,0
12751081,KNOX-457,  enabl disabl secur per servic granular enabl disabl secur per servic granular,1,0
12751290,ACCUMULO-3274,  MinorCompactor repeatedli toString outputFile minor compactor repeatedli string output file,0,1
12751294,COLLECTIONS-536,  code style map size call MapUtils putAll code style map size call map util put,0,1
12751356,OAK-2242,  provid way updat creat timestamp NodeDocument provid way updat creat timestamp node document,0,1
12751432,TEZ-1719,  allow IFile reduc merg sort disabl crc checksum allow file reduc merg sort disabl crc checksum,0,1
12751610,OAK-2247,  CopyOnWriteDirectory implement lucen use index copi write directori implement lucen use index,0,1
12751630,SOLR-6674,  solr webapp deploy slow solrconfig xml solr webapp deploy slow solrconfig xml,0,1
12751631,SOLR-6675,  solr webapp deploy slow solrconfig xml solr webapp deploy slow solrconfig xml,0,1
12751895,SOLR-6683,  need configur paramet control doc number peersync snapshot pull recoveri need configur paramet control doc number peersync snapshot pull recoveri,0,1
12751955,TAJO-1149,  implement direct read DelimitedTextFile implement direct read delimit text file,0,1
12752291,SOLR-6689,  abil partial updat multipl document queri abil partial updat multipl document queri,0,1
12752345,CASSANDRA-8243,  DTCS leav time overlap limit abil expir entir SSTables DTCS leav time overlap limit abil expir entir SS tabl,0,1
12752438,AMQ-5420,  add GSSAPI support SimpleCachedLDAPAuthorizationMap add GSSAPI support simpl cach LDAP author map,1,0
12752522,OFBIZ-5848,  poodl disabl sslv poodl disabl sslv,1,0
12752830,MESOS-2043,  framework auth fail timeout error never get authent framework auth fail timeout error never get authent,1,0
12753106,CONNECTORS-1095,  download artifact HTTPS download artifact HTTPS,1,0
12753554,COUCHDB-2444,  mirror CORS domain mirror CORS domain,1,0
12753757,ACCUMULO-3316,  updat TLS usag mitig POODLE updat TLS usag mitig POODLE,1,0
12754077,PHOENIX-1428,  keep scanner open server pace client instead spool keep scanner open server pace client instead spool,0,0
12754109,CASSANDRA-8282,  org apach cassandra except ReadTimeoutException oper time select queri org apach cassandra except read timeout except oper time select queri,0,1
12756114,AMQ-5443,  SSL client not valid server certif common name SSL client not valid server certif common name,1,0
12756228,MESOS-2126,  libprocess futur improv perform vector instead queue libprocess futur improv perform vector instead queue,0,1
12756704,STORM-565,  set topolog group nil could break SimpleACLAuthorizer set topolog group nil could break simpl ACL author,1,0
12757006,OAK-2284,  better local blob collect shard better local blob collect shard,0,1
12757414,AMBARI-8426,  provid access session resourc handler provid provid access session resourc handler provid,1,0
12757518,CASSANDRA-8371,  DateTieredCompactionStrategy alway compact date tier compact strategi alway compact,0,1
12757647,OAK-2290,  switch default IndexFormatVersion switch default index format version,0,1
12757855,HADOOP-11335,  KMS ACL meta data databas KMS ACL meta data databas,1,0
12757876,HADOOP-11336,  nativ support KMS high avail scalabl nativ support KMS high avail scalabl,1,0
12757878,HADOOP-11338,  KMIP integr hadoop KMS KMIP integr hadoop KMS,1,0
12757949,TEZ-1803,  support gb sort buffer pipelinedsort support gb sort buffer pipelinedsort,0,1
12758405,AMBARI-8477,  HDFS servic compon indic secur state HDFS servic compon indic secur state,1,0
12758407,AMBARI-8478,  falcon servic compon indic secur state falcon servic compon indic secur state,1,0
12758410,AMBARI-8479,  YARN servic compon indic secur state YARN servic compon indic secur state,1,0
12758430,AMBARI-8480,  kerbero servic compon indic secur state kerbero servic compon indic secur state,1,0
12758432,AMBARI-8481,  flume servic compon indic secur state flume servic compon indic secur state,1,0
12758434,AMBARI-8482,  HBase servic compon indic secur state base servic compon indic secur state,1,0
12758487,AMBARI-8485,  hive servic compon indic secur state hive servic compon indic secur state,1,0
12758488,AMBARI-8486,  kafka servic compon indic secur state kafka servic compon indic secur state,1,0
12758492,AMBARI-8487,  oozi servic compon indic secur state oozi servic compon indic secur state,1,0
12758493,AMBARI-8488,  pig servic compon indic secur state pig servic compon indic secur state,1,0
12758665,SOLR-6810,  faster search limit high row across mani shard mani hit faster search limit high row across mani shard mani hit,0,1
